#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1662925926730305536,-0.580292,-2.25201,1.44265,0.645817,-0.758475,0.0505273,0.0712983,-0.235462,0.384269,0.0419125,-0.000961104,0.00113381,-0.00264577,0.0994252,0.0914934,0.00412685
1662925926740305408,-0.582644,-2.24812,1.44311,0.646613,-0.757732,0.0517925,0.0710738,-0.234759,0.394231,0.0499041,-0.000961541,0.00113381,-0.00264621,0.0994482,0.0916095,0.00436539
1662925926750305536,-0.584995,-2.24413,1.44365,0.647328,-0.75705,0.0531686,0.0708097,-0.235571,0.404527,0.0578572,-0.000961978,0.0011338,-0.00264664,0.0994773,0.0917226,0.00460156
1662925926760305408,-0.58736,-2.24003,1.44427,0.647956,-0.756439,0.0545492,0.0705539,-0.237264,0.414965,0.0657994,-0.000962415,0.00113378,-0.00264707,0.0995118,0.091832,0.00483656
1662925926770305280,-0.589746,-2.23583,1.44497,0.648501,-0.755899,0.0559007,0.0702739,-0.239752,0.425067,0.0739374,-0.000962853,0.00113377,-0.0026475,0.0995512,0.0919369,0.00507127
1662925926780305408,-0.592159,-2.23153,1.44574,0.648986,-0.755414,0.0572956,0.0698882,-0.242751,0.434374,0.0819606,-0.00096329,0.00113374,-0.00264793,0.0995949,0.0920366,0.00530661
1662925926790305280,-0.594598,-2.22715,1.4466,0.649417,-0.754983,0.0586577,0.0694148,-0.24462,0.443198,0.0900108,-0.000963726,0.00113372,-0.00264835,0.0996422,0.0921305,0.00554361
1662925926800305408,-0.59705,-2.22267,1.44754,0.649777,-0.754615,0.0599479,0.0689355,-0.245563,0.452312,0.098425,-0.00096416,0.00113368,-0.00264877,0.0996922,0.0922181,0.00578343
1662925926810305280,-0.599509,-2.2181,1.44857,0.650046,-0.75433,0.0611967,0.0684163,-0.246094,0.461631,0.107128,-0.000964593,0.00113365,-0.00264919,0.099744,0.0922995,0.00602695
1662925926820305408,-0.601973,-2.21344,1.44968,0.650166,-0.754178,0.0624528,0.0678265,-0.246589,0.470517,0.116091,-0.000965026,0.00113361,-0.00264961,0.0997966,0.0923746,0.00627461
1662925926830305280,-0.604442,-2.2087,1.45089,0.650132,-0.754159,0.0636885,0.0672067,-0.247405,0.477907,0.125613,-0.000965457,0.00113357,-0.00265002,0.099849,0.0924433,0.00652679
1662925926840305408,-0.606924,-2.20389,1.45219,0.649971,-0.754251,0.0648731,0.0665854,-0.24923,0.483448,0.135111,-0.000965888,0.00113353,-0.00265042,0.0999006,0.0925058,0.00678379
1662925926850305280,-0.609429,-2.19904,1.45359,0.649686,-0.75445,0.0660155,0.0659864,-0.252021,0.486324,0.144733,-0.000966319,0.00113348,-0.00265083,0.0999506,0.0925623,0.0070457
1662925926860305408,-0.611968,-2.19418,1.45509,0.649311,-0.754728,0.0671117,0.0653946,-0.255946,0.485454,0.154657,-0.000966749,0.00113343,-0.00265123,0.0999986,0.092613,0.00731226
1662925926870305280,-0.614549,-2.18935,1.45668,0.648907,-0.755034,0.0681402,0.0648149,-0.260472,0.480704,0.164557,-0.000967179,0.00113338,-0.00265163,0.100044,0.092658,0.00758286
1662925926880305408,-0.617179,-2.18458,1.45838,0.648576,-0.75528,0.0691117,0.0642243,-0.26562,0.47266,0.174734,-0.000967608,0.00113333,-0.00265203,0.100086,0.0926978,0.00785685
1662925926890305280,-0.61986,-2.1799,1.46017,0.648406,-0.755395,0.0700077,0.0636184,-0.270594,0.462786,0.184859,-0.000968037,0.00113328,-0.00265243,0.100124,0.0927325,0.00813347
1662925926900305152,-0.622586,-2.17533,1.46207,0.648398,-0.755378,0.0708607,0.0629608,-0.274638,0.452082,0.194403,-0.000968466,0.00113322,-0.00265282,0.100158,0.0927622,0.00841169
1662925926910305280,-0.62535,-2.17086,1.46406,0.64853,-0.755243,0.0716752,0.062288,-0.278197,0.441267,0.203884,-0.000968894,0.00113316,-0.00265321,0.100188,0.092787,0.00869025
1662925926920305152,-0.628146,-2.1665,1.46614,0.648758,-0.755025,0.0724326,0.0616776,-0.281233,0.431128,0.213255,-0.000969321,0.0011331,-0.0026536,0.100214,0.0928067,0.00896785
1662925926930305280,-0.630972,-2.16223,1.46832,0.649048,-0.754751,0.0731382,0.0611419,-0.284095,0.421756,0.222246,-0.000969747,0.00113304,-0.00265399,0.100234,0.0928213,0.00924323
1662925926940305152,-0.633828,-2.15806,1.47058,0.64938,-0.754439,0.0737702,0.0607119,-0.287322,0.412125,0.229938,-0.00097017,0.00113298,-0.00265438,0.100249,0.0928307,0.00951521
1662925926950305280,-0.636718,-2.15399,1.47291,0.649707,-0.754129,0.0742984,0.060415,-0.290944,0.401718,0.236375,-0.000970591,0.00113291,-0.00265476,0.100259,0.092835,0.00978309
1662925926960305152,-0.639646,-2.15003,1.4753,0.650046,-0.753812,0.0746985,0.0602401,-0.295209,0.390577,0.241739,-0.000971007,0.00113284,-0.00265514,0.100263,0.0928341,0.0100465
1662925926970305280,-0.642623,-2.14619,1.47774,0.65042,-0.753469,0.0749673,0.0601501,-0.300542,0.377509,0.245798,-0.00097142,0.00113277,-0.00265552,0.100261,0.0928284,0.0103052
1662925926980305152,-0.645659,-2.14249,1.48021,0.650857,-0.753082,0.0751631,0.0600284,-0.307195,0.361437,0.248586,-0.00097183,0.0011327,-0.0026559,0.100251,0.092818,0.0105586
1662925926990305280,-0.648767,-2.13896,1.4827,0.651456,-0.752572,0.0752457,0.0598208,-0.31504,0.342898,0.24995,-0.000972237,0.00113263,-0.00265627,0.100233,0.0928032,0.0108063
1662925927000305152,-0.651956,-2.13563,1.4852,0.652322,-0.751857,0.0750989,0.0595685,-0.322766,0.324288,0.249943,-0.000972643,0.00113255,-0.00265664,0.100207,0.092784,0.0110475
1662925927010305280,-0.655211,-2.13247,1.4877,0.653463,-0.750927,0.0747611,0.0592096,-0.32824,0.307614,0.248977,-0.000973047,0.00113248,-0.00265701,0.100173,0.0927606,0.0112814
1662925927020305152,-0.65851,-2.12946,1.49018,0.654849,-0.749802,0.0743229,0.0586969,-0.331314,0.294764,0.24751,-0.000973448,0.0011324,-0.00265739,0.100132,0.0927329,0.0115078
1662925927030305024,-0.661824,-2.12655,1.49264,0.656392,-0.748552,0.0737813,0.0580975,-0.331263,0.286687,0.245571,-0.000973847,0.00113232,-0.00265775,0.100083,0.092701,0.0117262
1662925927040305152,-0.665122,-2.1237,1.49508,0.658011,-0.747244,0.0731088,0.0574717,-0.328196,0.284533,0.243166,-0.000974244,0.00113225,-0.00265812,0.100028,0.0926649,0.0119363
1662925927050305024,-0.668382,-2.12084,1.4975,0.659602,-0.745956,0.0724242,0.0568347,-0.323759,0.288635,0.240185,-0.000974637,0.00113217,-0.00265849,0.0999675,0.0926245,0.0121379
1662925927060305152,-0.671588,-2.11791,1.49988,0.661023,-0.744809,0.0717947,0.0561628,-0.317323,0.296922,0.236844,-0.000975028,0.00113209,-0.00265886,0.0999021,0.0925799,0.0123314
1662925927070305024,-0.674725,-2.11489,1.50223,0.662188,-0.743875,0.0712532,0.0554938,-0.310167,0.306808,0.233398,-0.000975415,0.00113201,-0.00265923,0.0998336,0.0925307,0.0125173
1662925927080305152,-0.677793,-2.11178,1.50455,0.663072,-0.743175,0.0708254,0.054863,-0.303396,0.315652,0.229202,-0.000975799,0.00113193,-0.00265959,0.0997632,0.092477,0.0126962
1662925927090305024,-0.680795,-2.10859,1.50681,0.663687,-0.742704,0.0704907,0.0542346,-0.297065,0.321353,0.223877,-0.000976179,0.00113185,-0.00265996,0.0996924,0.0924185,0.0128685
1662925927100305152,-0.683742,-2.10536,1.50902,0.66412,-0.742387,0.0702366,0.0536056,-0.292623,0.323823,0.217043,-0.000976554,0.00113177,-0.00266033,0.0996225,0.0923554,0.0130352
1662925927110305024,-0.686657,-2.10212,1.51115,0.664459,-0.74215,0.0700372,0.0529333,-0.290657,0.323194,0.208882,-0.000976926,0.00113169,-0.00266069,0.0995542,0.092288,0.013197
1662925927120305152,-0.689565,-2.0989,1.51319,0.664765,-0.741945,0.0699463,0.0520791,-0.291033,0.319307,0.19982,-0.000977292,0.00113161,-0.00266105,0.0994881,0.0922165,0.0133548
1662925927130305024,-0.69248,-2.09574,1.51514,0.66513,-0.741694,0.0699023,0.0510488,-0.291495,0.313586,0.190381,-0.000977653,0.00113153,-0.00266141,0.0994246,0.0921415,0.0135094
1662925927140305152,-0.69539,-2.09263,1.517,0.665634,-0.741327,0.0698109,0.0499136,-0.290128,0.309758,0.18173,-0.000978009,0.00113145,-0.00266177,0.0993643,0.0920633,0.0136617
1662925927150305024,-0.69828,-2.08953,1.51878,0.66624,-0.740868,0.0697428,0.0487325,-0.287493,0.310564,0.173882,-0.000978357,0.00113137,-0.00266213,0.0993073,0.0919827,0.0138131
1662925927160304896,-0.701132,-2.0864,1.52048,0.666774,-0.74047,0.0697046,0.0475179,-0.282297,0.31566,0.166937,-0.000978699,0.0011313,-0.00266249,0.0992538,0.0919005,0.013965
1662925927170305024,-0.703925,-2.08322,1.52212,0.66703,-0.740307,0.0697801,0.0463307,-0.276273,0.32083,0.160608,-0.000979034,0.00113123,-0.00266284,0.0992035,0.0918172,0.0141189
1662925927180304896,-0.706662,-2.08,1.5237,0.666971,-0.740411,0.0700143,0.0451553,-0.271481,0.32196,0.154871,-0.000979361,0.00113116,-0.00266319,0.0991565,0.0917334,0.0142762
1662925927190305024,-0.709367,-2.0768,1.52522,0.66673,-0.740664,0.0703675,0.0439905,-0.269853,0.317557,0.148999,-0.000979682,0.00113109,-0.00266354,0.0991126,0.0916499,0.0144382
1662925927200304896,-0.712073,-2.07367,1.52668,0.666432,-0.740961,0.0708332,0.0427395,-0.271777,0.306578,0.142972,-0.000979998,0.00113102,-0.00266388,0.0990718,0.0915671,0.0146058
1662925927210305024,-0.714811,-2.07069,1.52807,0.666223,-0.741179,0.0713448,0.0413652,-0.275911,0.289218,0.136684,-0.000980308,0.00113096,-0.00266423,0.0990335,0.0914855,0.014779
1662925927220304896,-0.717594,-2.0679,1.52941,0.666218,-0.741221,0.0717669,0.0399339,-0.280876,0.268477,0.130496,-0.000980615,0.0011309,-0.00266457,0.0989973,0.0914057,0.0149577
1662925927230305024,-0.720432,-2.06532,1.53069,0.666553,-0.740966,0.0721111,0.0384358,-0.286528,0.248195,0.124599,-0.000980917,0.00113084,-0.0026649,0.0989627,0.0913278,0.0151418
1662925927240304896,-0.723319,-2.06293,1.53191,0.667234,-0.740403,0.0724441,0.0367975,-0.290514,0.232168,0.119671,-0.000981215,0.00113079,-0.00266524,0.0989291,0.0912523,0.0153309
1662925927250305024,-0.726236,-2.06066,1.53309,0.668129,-0.739646,0.0727784,0.0350841,-0.292767,0.221422,0.115644,-0.000981512,0.00113073,-0.00266557,0.0988963,0.0911797,0.0155245
1662925927260304896,-0.729167,-2.05848,1.53422,0.669073,-0.738838,0.0731131,0.0333876,-0.29279,0.215383,0.111988,-0.000981806,0.00113068,-0.0026659,0.0988642,0.0911101,0.0157218
1662925927270305024,-0.732084,-2.05635,1.53533,0.669952,-0.738077,0.0734806,0.0317346,-0.290442,0.211957,0.108687,-0.000982099,0.00113063,-0.00266623,0.0988328,0.0910438,0.0159223
1662925927280304896,-0.734973,-2.05424,1.5364,0.67072,-0.7374,0.0739448,0.0301311,-0.287332,0.209199,0.105286,-0.000982389,0.00113059,-0.00266655,0.098802,0.0909806,0.0161257
1662925927290305024,-0.737834,-2.05216,1.53743,0.67139,-0.736793,0.0745513,0.0285278,-0.285193,0.206274,0.101329,-0.000982678,0.00113055,-0.00266687,0.0987717,0.0909207,0.0163314
1662925927300304896,-0.740684,-2.05012,1.53842,0.671974,-0.736247,0.0752906,0.0268854,-0.284984,0.201734,0.0966832,-0.000982967,0.00113051,-0.00266719,0.0987421,0.090864,0.0165385
1662925927310304768,-0.743538,-2.04814,1.53937,0.672512,-0.735727,0.0761572,0.025167,-0.286134,0.194698,0.0919015,-0.000983256,0.00113047,-0.00266751,0.0987131,0.0908104,0.0167463
1662925927320304896,-0.746413,-2.04623,1.54027,0.673113,-0.735137,0.0771072,0.0233891,-0.289219,0.186568,0.0876802,-0.000983546,0.00113044,-0.00266783,0.0986847,0.0907598,0.016954
1662925927330304768,-0.749324,-2.0444,1.54112,0.67384,-0.734428,0.0780197,0.0216237,-0.292651,0.179469,0.083893,-0.000983836,0.0011304,-0.00266814,0.0986567,0.0907117,0.0171609
1662925927340304896,-0.75226,-2.04263,1.54195,0.674641,-0.733652,0.0788643,0.0198642,-0.294515,0.174703,0.0808369,-0.000984127,0.00113038,-0.00266845,0.0986292,0.0906661,0.0173661
1662925927350304768,-0.755214,-2.0409,1.54274,0.675449,-0.732856,0.0797781,0.0180874,-0.296155,0.172151,0.078165,-0.00098442,0.00113035,-0.00266876,0.0986023,0.0906228,0.0175691
1662925927360304896,-0.758185,-2.03918,1.54351,0.676187,-0.732112,0.0807303,0.0163153,-0.298172,0.170924,0.075996,-0.000984714,0.00113033,-0.00266907,0.0985763,0.0905817,0.0177694
1662925927370304768,-0.76118,-2.03748,1.54426,0.67685,-0.731425,0.0817344,0.014552,-0.301084,0.169852,0.0732906,-0.000985009,0.00113032,-0.00266938,0.0985511,0.0905426,0.0179667
1662925927380304896,-0.76421,-2.03579,1.54498,0.677433,-0.730797,0.0828222,0.0127145,-0.304957,0.167704,0.0697914,-0.000985307,0.00113031,-0.00266969,0.098527,0.0905053,0.0181608
1662925927390304768,-0.767287,-2.03413,1.54566,0.67794,-0.73022,0.0840215,0.0108038,-0.310838,0.163631,0.065855,-0.000985608,0.0011303,-0.00267,0.098504,0.0904697,0.0183514
1662925927400304896,-0.770436,-2.03252,1.54629,0.678464,-0.729616,0.0852591,0.00884759,-0.319258,0.158557,0.0613757,-0.000985913,0.00113029,-0.0026703,0.0984821,0.0904354,0.018538
1662925927410304768,-0.773677,-2.03095,1.54688,0.679102,-0.728907,0.0864199,0.0068676,-0.329148,0.15512,0.0569703,-0.000986221,0.00113029,-0.00267061,0.0984609,0.0904022,0.0187202
1662925927420304896,-0.777018,-2.0294,1.54743,0.679856,-0.728091,0.0875023,0.0048448,-0.338846,0.155177,0.0524833,-0.000986532,0.0011303,-0.00267091,0.0984395,0.0903696,0.018898
1662925927430304768,-0.780445,-2.02783,1.54793,0.680646,-0.727236,0.0885456,0.00277974,-0.34624,0.158738,0.0482282,-0.000986847,0.0011303,-0.00267122,0.0984172,0.0903371,0.0190712
1662925927440304640,-0.78393,-2.02622,1.5484,0.681347,-0.726457,0.0895896,0.000733312,-0.350371,0.164073,0.0443317,-0.000987164,0.00113032,-0.00267152,0.0983932,0.0903044,0.0192399
1662925927450304768,-0.787441,-2.02455,1.54882,0.681888,-0.725813,0.0906831,-0.00125841,-0.351864,0.169655,0.0411852,-0.000987484,0.00113033,-0.00267181,0.0983666,0.0902713,0.0194042
1662925927460304640,-0.790966,-2.02283,1.54922,0.682249,-0.725307,0.091956,-0.00327254,-0.353448,0.174718,0.0382319,-0.000987806,0.00113036,-0.00267211,0.0983365,0.0902377,0.0195651
1662925927470304768,-0.794514,-2.02106,1.54959,0.682402,-0.724962,0.0934269,-0.0053471,-0.35682,0.177989,0.0355139,-0.000988131,0.00113039,-0.00267241,0.098302,0.0902033,0.0197232
1662925927480304640,-0.79811,-2.01927,1.54993,0.682399,-0.724739,0.0950246,-0.00742081,-0.363331,0.178841,0.0328268,-0.000988457,0.00113042,-0.0026727,0.0982619,0.0901679,0.0198795
1662925927490304768,-0.801789,-2.01749,1.55024,0.682303,-0.724588,0.0966724,-0.00948653,-0.372922,0.177466,0.0296835,-0.000988787,0.00113046,-0.00267299,0.0982155,0.0901312,0.0200347
1662925927500304640,-0.805567,-2.01573,1.55052,0.682202,-0.724426,0.098345,-0.0116476,-0.382954,0.173663,0.0260239,-0.000989121,0.00113051,-0.00267328,0.098162,0.0900932,0.0201895
1662925927510304768,-0.809439,-2.01402,1.55076,0.68217,-0.724187,0.100017,-0.0138904,-0.391541,0.168018,0.0224547,-0.000989459,0.00113057,-0.00267357,0.0981009,0.0900538,0.0203439
1662925927520304640,-0.813388,-2.01237,1.55097,0.682235,-0.723849,0.101673,-0.0161472,-0.398206,0.162412,0.0191567,-0.000989802,0.00113063,-0.00267386,0.0980318,0.0900132,0.0204979
1662925927530304768,-0.817388,-2.01077,1.55114,0.682409,-0.723397,0.10332,-0.0184103,-0.401559,0.158272,0.0160999,-0.000990149,0.0011307,-0.00267414,0.0979546,0.089971,0.0206515
1662925927540304640,-0.821403,-2.0092,1.55129,0.682604,-0.722908,0.105012,-0.0206692,-0.401477,0.156183,0.0140435,-0.000990502,0.00113078,-0.00267443,0.0978689,0.0899273,0.0208046
1662925927550304768,-0.825409,-2.00765,1.55143,0.68272,-0.722462,0.106862,-0.022883,-0.399874,0.154901,0.0125651,-0.00099086,0.00113087,-0.00267472,0.0977748,0.0898823,0.020957
1662925927560304640,-0.829397,-2.00611,1.55154,0.682667,-0.722139,0.108874,-0.0250437,-0.398318,0.15195,0.0107936,-0.000991224,0.00113096,-0.002675,0.0976726,0.0898362,0.0211085
1662925927570304512,-0.833374,-2.00462,1.55164,0.682512,-0.721889,0.110984,-0.0271187,-0.397363,0.145515,0.00782735,-0.000991595,0.00113107,-0.00267529,0.097563,0.0897891,0.0212587
1662925927580304640,-0.837345,-2.00321,1.55169,0.682365,-0.721608,0.113177,-0.0291557,-0.397441,0.136234,0.00326151,-0.000991972,0.00113118,-0.00267558,0.0974466,0.0897413,0.0214072
1662925927590304512,-0.841326,-2.0019,1.5517,0.682334,-0.721197,0.115432,-0.0311681,-0.399301,0.126303,-0.00208965,-0.000992358,0.00113131,-0.00267586,0.0973239,0.0896929,0.0215536
1662925927600304640,-0.845331,-2.00067,1.55165,0.682485,-0.720606,0.117655,-0.0331271,-0.401744,0.118898,-0.00722649,-0.000992751,0.00113144,-0.00267615,0.097196,0.0896443,0.0216971
1662925927610304512,-0.849356,-1.9995,1.55156,0.682809,-0.719855,0.119806,-0.035024,-0.403302,0.116265,-0.0113432,-0.000993153,0.00113158,-0.00267644,0.0970636,0.0895954,0.0218373
1662925927620304640,-0.853386,-1.99833,1.55143,0.683211,-0.719031,0.121907,-0.0368247,-0.402206,0.118796,-0.0141623,-0.000993563,0.00113173,-0.00267673,0.0969277,0.0895464,0.0219741
1662925927630304512,-0.857387,-1.99711,1.55128,0.683529,-0.718287,0.123979,-0.0384823,-0.397551,0.12468,-0.0157834,-0.00099398,0.00113189,-0.00267702,0.0967891,0.0894972,0.0221074
1662925927640304640,-0.861327,-1.99583,1.55111,0.683658,-0.717726,0.126051,-0.0399057,-0.39018,0.131452,-0.0170751,-0.000994406,0.00113206,-0.00267731,0.0966486,0.0894475,0.022237
1662925927650304512,-0.865185,-1.99449,1.55094,0.683562,-0.717369,0.128184,-0.0411457,-0.381548,0.137065,-0.0187915,-0.000994841,0.00113224,-0.00267761,0.0965071,0.0893974,0.022363
1662925927660304640,-0.868962,-1.99309,1.55073,0.683276,-0.717164,0.130472,-0.0422785,-0.374302,0.141211,-0.0215293,-0.000995284,0.00113243,-0.0026779,0.0963657,0.0893469,0.0224855
1662925927670304512,-0.872685,-1.99166,1.5505,0.682855,-0.717056,0.132892,-0.0433423,-0.370849,0.144343,-0.0250984,-0.000995735,0.00113263,-0.0026782,0.0962253,0.0892961,0.0226051
1662925927680304640,-0.876396,-1.99021,1.55023,0.682336,-0.717028,0.135354,-0.0443489,-0.372058,0.147096,-0.0294702,-0.000996195,0.00113284,-0.0026785,0.0960864,0.0892453,0.0227223
1662925927690304512,-0.880139,-1.98872,1.54991,0.681722,-0.717083,0.137799,-0.0453623,-0.376876,0.148843,-0.0346429,-0.000996663,0.00113306,-0.00267879,0.09595,0.0891946,0.0228375
1662925927700304384,-0.883943,-1.98724,1.54954,0.681078,-0.71717,0.140168,-0.0464118,-0.383958,0.148567,-0.0399733,-0.000997139,0.00113329,-0.00267909,0.0958158,0.0891439,0.0229512
1662925927710304512,-0.887822,-1.98575,1.54911,0.680494,-0.717196,0.142451,-0.0475873,-0.391837,0.147546,-0.045311,-0.000997622,0.00113352,-0.00267939,0.0956833,0.0890926,0.0230638
1662925927720304384,-0.891775,-1.98428,1.54863,0.679997,-0.717135,0.14465,-0.048964,-0.398584,0.146871,-0.0507532,-0.000998114,0.00113377,-0.00267968,0.0955516,0.0890401,0.0231756
1662925927730304512,-0.895784,-1.98281,1.54809,0.679566,-0.716998,0.146786,-0.0505705,-0.402711,0.147612,-0.0561198,-0.000998613,0.00113403,-0.00267998,0.0954197,0.0889855,0.023287
1662925927740304384,-0.899819,-1.98132,1.54751,0.679141,-0.716837,0.148897,-0.0523745,-0.403892,0.150399,-0.061159,-0.000999121,0.0011343,-0.00268027,0.095287,0.0889285,0.023398
1662925927750304512,-0.903851,-1.9798,1.54687,0.678654,-0.71671,0.151015,-0.0543222,-0.40197,0.155067,-0.0659486,-0.000999637,0.00113457,-0.00268056,0.0951529,0.0888686,0.023509
1662925927760304384,-0.907848,-1.97822,1.54619,0.678067,-0.716639,0.15321,-0.0563852,-0.397055,0.160572,-0.070318,-0.00100016,0.00113486,-0.00268085,0.0950173,0.0888058,0.0236206
1662925927770304512,-0.911781,-1.97659,1.54546,0.677395,-0.716639,0.155409,-0.0584209,-0.388903,0.166217,-0.0747854,-0.00100069,0.00113516,-0.00268114,0.0948804,0.0887401,0.023733
1662925927780304384,-0.915615,-1.97489,1.54469,0.676619,-0.716759,0.157525,-0.060248,-0.37765,0.172282,-0.0793886,-0.00100123,0.00113548,-0.00268144,0.0947425,0.0886713,0.0238466
1662925927790304512,-0.91933,-1.97314,1.54387,0.675708,-0.717008,0.159663,-0.0618593,-0.365228,0.17868,-0.084271,-0.00100178,0.0011358,-0.00268173,0.0946035,0.0885996,0.0239617
1662925927800304384,-0.922924,-1.97132,1.543,0.674646,-0.717384,0.161888,-0.0632925,-0.354026,0.184598,-0.0894561,-0.00100233,0.00113613,-0.00268202,0.0944635,0.0885248,0.0240789
1662925927810304512,-0.926419,-1.96946,1.54208,0.673441,-0.717883,0.164171,-0.0645709,-0.34535,0.188567,-0.0951673,-0.00100289,0.00113648,-0.00268231,0.094323,0.0884474,0.0241987
1662925927820304384,-0.929844,-1.96756,1.5411,0.672161,-0.718449,0.166465,-0.0657226,-0.340151,0.189842,-0.100947,-0.00100346,0.00113684,-0.0026826,0.0941821,0.0883677,0.0243211
1662925927830304512,-0.933235,-1.96567,1.54006,0.670896,-0.718996,0.168755,-0.0668254,-0.338546,0.188541,-0.106782,-0.00100403,0.00113721,-0.00268289,0.0940412,0.088286,0.0244466
1662925927840304384,-0.936621,-1.9638,1.53896,0.669734,-0.719457,0.170952,-0.0679273,-0.338586,0.185035,-0.11221,-0.00100461,0.00113759,-0.00268318,0.0939008,0.0882025,0.0245751
1662925927850304256,-0.940009,-1.96197,1.53782,0.668734,-0.719787,0.17302,-0.0690378,-0.33907,0.180951,-0.116722,-0.00100519,0.00113798,-0.00268347,0.0937609,0.0881175,0.0247067
1662925927860304384,-0.943399,-1.96018,1.53663,0.667894,-0.719985,0.174975,-0.0701689,-0.338444,0.176845,-0.120443,-0.00100578,0.00113839,-0.00268376,0.0936217,0.0880316,0.0248406
1662925927870304256,-0.946769,-1.95843,1.53541,0.667209,-0.72006,0.1768,-0.0713282,-0.335192,0.174028,-0.123019,-0.00100638,0.00113881,-0.00268404,0.0934835,0.0879453,0.0249755
1662925927880304384,-0.950097,-1.95669,1.53417,0.666646,-0.720042,0.178534,-0.0724441,-0.329873,0.174355,-0.124985,-0.00100698,0.00113924,-0.00268433,0.0933468,0.0878592,0.0251104
